일반교양,EGC3039-02,인권의이해,3,고기복,"화8.0-9.0/16:00-17:30,목8.5-9.5/16:30-18:00"
일반교양,EGC3041-01,영문학속의AI,3,노헌균,*
일반교양,EGC3044-01,북한의이해,3,박희진,"월8.5-9.5/16:30-18:00,수6.0-7.0/14:00-15:30"
일반교양,EGC3045-01,광고홍보의이해,3,안홍민,"월2.5-3.5/10:30-12:00,수2.5-3.5/10:30-12:00"
일반교양,EGC3046-01,오페라속범죄학,3,조윤오,"화8.0-9.0/16:00-17:30,목8.5-9.5/16:30-18:00"
일반교양,EGC3046-02,오페라속범죄학,3,부민서,수4.0-6.5/12:00-15:00
일반교양,EGC3050-01,글로벌시대의대중문화론,3,남근우,"수4.5-5.5/12:30-14:00,목4.0-5.0/12:00-13:30"
일반교양,EGC3051-01,대학생을위한실용금융,2,박한구,화2.0-3.5/10:00-12:00
일반교양,EGC3054-01,자본주의의역사와전망,3,이상호,"화4.0-5.0/12:00-13:30,목4.0-5.0/12:00-13:30"
일반교양,EGC3057-01,연애학개론,3,장재숙,"수4.5-5.5/12:30-14:00,금4.0-5.0/12:00-13:30"
일반교양,EGC3057-02,연애학개론,3,장재숙,"화6.0-7.0/14:00-15:30,금6.0-7.0/14:00-15:30"
일반교양,EGC3059-01,기업운영의기초:수요와공급의균형,1,정욱,*
일반교양,EGC3061-01,소비인사이트,3,정주원,"화8.0-9.0/16:00-17:30,목8.5-9.5/16:30-18:00"
일반교양,EGC3062-01,토론을통한한국사회의이해,3,이종국,"화4.0-5.0/12:00-13:30,목4.0-5.0/12:00-13:30"
일반교양,EGC3063-01,"나의 생각 : 나와 타인, 사회에 대한 인지",3,정지아,"수8.0-9.0/16:00-17:30,금8.0-9.0/16:00-17:30"
일반교양,EGC3064-01,자녀와 소통하는 훈련중심 예비부모교육,3,전미경,"화8.0-9.0/16:00-17:30,목8.5-9.5/16:30-18:00"
일반교양,EGC3065-01,포스트 코로나 시대와 일본의 서브컬처,3,신우진,"월4.0-5.0/12:00-13:30,수4.0-5.0/12:00-13:30"
일반교양,EGC7026-01,기술창조와특허,3,오승택,화1.0-3.5/09:00-12:00
일반교양,EGC7026-02,기술창조와특허,3,오승택,화8.0-10.5/16:00-18:50
일반교양,EGC7026-03,기술창조와특허,3,이용태,수6.5-9.0/14:30-17:30
일반교양,EGC7026-04,기술창조와특허,3,이용태,목6.5-9.0/14:30-17:30
일반교양,EGC7026-05,기술창조와특허,3,김효성,월10.0-12.5/18:00-20:30
일반교양,EGC7026-06,기술창조와특허,3,김효성,금10.0-12.5/18:00-20:30
일반교양,EGC9020-01,대중음악속의경제학개론,3,지인엽,화10.0-12.5/18:00-20:30
일반교양,EGC9021-01,비즈니스인텔리전스,3,김경재,*
일반교양,GCR3001-01,관광과 문화,3,남근우,"월4.0-5.0/12:00-13:30,수3.0-4.0/11:00-12:30"
일반교양,GCR3002-01,동남아시아와불교문화,3,황순일(보성),"월4.0-5.0/12:00-13:30,수3.0-4.0/11:00-12:30"
일반교양,EGC4010-01,생명가치와바이오산업,3,성정석,화1.0-3.5/09:00-12:00
일반교양,EGC4018-01,환경과탄소,3,강규영,수1.0-3.5/09:00-12:00
일반교양,EGC4022-01,과학기술과미래산업사회의변화,3,강윤재,"화6.0-7.0/14:00-15:30,금2.0-3.0/10:00-11:30"
일반교양,EGC4023-01,인간과우주,3,이관수,"화2.5-3.5/10:30-12:00,금1.0-2.0/09:00-10:30"
일반교양,EGC4024-01,건강한삶을위한식생활,3,금나나,"화8.5-9.5/16:30-18:00,수8.5-9.5/16:30-18:00"
일반교양,EGC4027-01,숲에서찾는바이오나노재료의이해,2,김대영,*
일반교양,EGC4028-01,노벨상으로보는생명이야기,2,성정석,*
일반교양,EGC4029-01,알기쉬운반도체,1,김현석,*
일반교양,EGC4030-01,성의과학,3,이태희,화4.0-6.5/12:00-15:00
일반교양,EGC4031-01,미래사회와 식물,3,김경희,"화4.0-5.0/12:00-13:30,목4.0-5.0/12:00-13:30"
일반교양,EGC4034-01,4차 산업혁명과 5G 무선통신,1,황승훈,*
일반교양,EGC4035-01,사람을 위한 미생물에 의한 미생물의 환경공정,1,조시경,*
일반교양,EGC4039-01,공학윤리,3,문재태,"화4.0-5.0/12:00-13:30,목4.0-5.0/12:00-13:30"
일반교양,EGC4039-02,공학윤리,3,문재태,목10.0-12.5/18:00-20:30
일반교양,EGC4039-03,공학윤리,3,박진희,*
일반교양,EGC4040-01,인공지능프로그래밍기초와실습,3,손윤식,"월5.5-7.0/13:30-15:30,목5.5-7.0/13:30-15:30"
일반교양,EGC4040-02,인공지능프로그래밍기초와실습,3,윤성림,"화8.0-9.5/16:00-18:00,목8.0-9.5/16:00-18:00"
일반교양,EGC4040-03,인공지능프로그래밍기초와실습,3,김윤선,금1.0-4.5/09:00-13:00
일반교양,EGC7096-01,파이썬프로그래밍기초,2,강호석,월8.5-11.0/16:30-19:15
일반교양,EGC7096-02,파이썬프로그래밍기초,2,강호석,금8.5-11.0/16:30-19:15
일반교양,EGC9005-01,컴퓨터알고리즘의이해,1,정진우,*
일반교양,EGC9007-01,로봇프로그래밍의세계,1,곽문규,*
일반교양,EGC9009-01,집합과수의세계로의초대,1,이한주,*
일반교양,EGC9011-01,과학기술과사회,3,강윤재,*
일반교양,GCR4001-01,우주와태양계,3,이관수,"화1.0-2.0/09:00-10:30,금2.5-3.5/10:30-12:00"
